#
# Transition date estimate for jershrubland
#
# Site: jershrubland
# Veg Type: SH
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2019
# Year max: 2020
# Final Processing Date: 2020-02-20
# Final Processing Time: 15:57:35
# Spline RMSE gcc_mean: 0.00106
# Spline RMSE gcc_50: 0.00107
# Spline RMSE gcc_75: 0.00121
# Spline RMSE gcc_90: 0.0016
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
jershrubland,SH,1000,rising,gcc_90,2019-04-13,2019-04-16,2019-04-22,2019-04-11,2019-04-15,2019-04-20,2019-04-15,2019-04-18,2019-04-23,0.31298,0.31617,0.32486,0.31031,0.33887
jershrubland,SH,1000,rising,gcc_75,2019-04-12,2019-04-16,2019-04-22,2019-04-11,2019-04-15,2019-04-21,2019-04-15,2019-04-18,2019-04-23,0.31022,0.31398,0.32276,0.30784,0.33697
jershrubland,SH,1000,rising,gcc_50,2019-04-13,2019-04-17,2019-04-22,2019-04-11,2019-04-16,2019-04-21,2019-04-15,2019-04-19,2019-04-23,0.308,0.31226,0.32071,0.30552,0.33488
jershrubland,SH,1000,rising,gcc_mean,2019-04-13,2019-04-17,2019-04-22,2019-04-12,2019-04-16,2019-04-21,2019-04-15,2019-04-19,2019-04-23,0.30838,0.31282,0.32072,0.30595,0.33546
jershrubland,SH,1000,falling,gcc_90,2019-12-24,2019-11-25,2019-11-12,2020-01-13,2019-11-30,2019-11-15,2019-12-12,2019-11-20,2019-11-09,0.31507,0.31811,0.32378,0.31304,0.3343
jershrubland,SH,1000,falling,gcc_75,2019-12-22,2019-11-25,2019-11-12,2020-01-11,2019-11-28,2019-11-15,2019-12-17,2019-11-21,2019-11-10,0.31269,0.31587,0.32202,0.31061,0.33269
jershrubland,SH,1000,falling,gcc_50,2019-12-18,2019-11-24,2019-11-12,2019-12-23,2019-11-26,2019-11-15,2019-11-27,2019-11-21,2019-11-10,0.31116,0.31414,0.3201,0.30901,0.33091
jershrubland,SH,1000,falling,gcc_mean,2019-12-21,2019-11-25,2019-11-12,2019-12-27,2019-11-27,2019-11-15,2019-12-15,2019-11-21,2019-11-11,0.31074,0.31378,0.32034,0.30851,0.33116
