#
# Transition date estimate for jernovel
#
# Site: jernovel
# Veg Type: SH
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2019
# Year max: 2019
# Final Processing Date: 2020-02-20
# Final Processing Time: 15:57:02
# Spline RMSE gcc_mean: 0.00133
# Spline RMSE gcc_50: 0.00126
# Spline RMSE gcc_75: 0.00151
# Spline RMSE gcc_90: 0.00155
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
jernovel,SH,1000,rising,gcc_90,2019-04-19,2019-04-22,2019-04-26,2019-04-18,2019-04-21,2019-04-25,2019-04-21,2019-04-23,2019-04-27,0.33476,0.34504,0.36452,0.32974,0.3991
jernovel,SH,1000,rising,gcc_75,2019-04-19,2019-04-22,2019-04-26,2019-04-18,2019-04-21,2019-04-25,2019-04-21,2019-04-23,2019-04-27,0.3334,0.3437,0.3632,0.32792,0.39722
jernovel,SH,1000,rising,gcc_50,2019-04-18,2019-04-22,2019-04-27,2019-04-17,2019-04-21,2019-04-25,2019-04-20,2019-04-23,2019-04-28,0.32931,0.33963,0.36407,0.32317,0.3952
jernovel,SH,1000,rising,gcc_mean,2019-04-19,2019-04-22,2019-04-27,2019-04-18,2019-04-21,2019-04-25,2019-04-20,2019-04-23,2019-04-28,0.33171,0.34117,0.36441,0.32512,0.39532
jernovel,SH,1000,falling,gcc_90,2019-11-10,2019-11-01,2019-10-08,2019-11-12,2019-11-03,2019-10-13,2019-11-08,2019-10-30,2019-10-06,0.33577,0.34574,0.36271,0.32958,0.39488
jernovel,SH,1000,falling,gcc_75,2019-11-11,2019-11-03,2019-10-12,2019-11-12,2019-11-04,2019-10-18,2019-11-09,2019-10-31,2019-10-08,0.33212,0.34233,0.36001,0.32645,0.3934
jernovel,SH,1000,falling,gcc_50,2019-11-07,2019-10-31,2019-10-09,2019-11-08,2019-11-01,2019-10-13,2019-11-05,2019-10-28,2019-10-06,0.3348,0.34403,0.36051,0.32946,0.39144
jernovel,SH,1000,falling,gcc_mean,2019-11-07,2019-10-30,2019-10-09,2019-11-08,2019-11-01,2019-10-14,2019-11-05,2019-10-28,2019-10-06,0.33517,0.34497,0.36052,0.32982,0.39053
